order_id,customer_id,product_id,order_timestamp,quantity,unit_price,discount_pct,status,updated_at,reason
O0029253,C00736,P0437,2026-01-24 13:20:00+00:00,8,25890.58,0.1,PACKED,2026-01-25 14:20:00+00:00,bad_status;
O0029263,C02050,P0044,2026-07-30 16:51:00+00:00,5,17651.95,0.0,PACKED,2026-08-01 19:51:00+00:00,bad_status;
O0029269,C01029,P0051,2025-03-14 14:25:00+00:00,3,84649.31,0.15,PAID,2025-03-17 10:25:00+00:00,bad_status;
O0029279,C00665,P0126,2025-04-16 10:01:00+00:00,3,71314.36,0.15,PAID,2025-04-19 00:01:00+00:00,bad_status;
O0029284,C01324,P0432,2025-07-05 05:33:00+00:00,6,65461.92,0.0,PACKED,2025-07-07 21:33:00+00:00,bad_status;
O0029286,C00892,P0227,2026-05-11 01:30:00+00:00,8,50931.98,0.15,PAID,2026-05-12 19:30:00+00:00,bad_status;
O0029287,C00155,P0402,2025-11-04 10:34:00+00:00,1,11134.18,0.05,PACKED,2025-11-04 13:34:00+00:00,bad_status;
O0029288,C02208,P0389,2026-05-26 00:01:00+00:00,2,69949.12,0.0,PAID,2026-05-26 01:01:00+00:00,bad_status;
O0029295,C02827,P0573,2026-05-07 14:07:00+00:00,8,77140.47,0.0,PACKED,2026-05-09 05:07:00+00:00,bad_status;
O0029300,C01772,P0058,2025-08-22 17:11:00+00:00,2,27922.39,0.0,PAID,2025-08-24 11:11:00+00:00,bad_status;
O0029301,C00074,P0187,2025-04-01 06:04:00+00:00,4,60875.92,0.1,PAID,2025-04-01 14:04:00+00:00,bad_status;
O0029303,C02841,P0476,2026-01-11 02:54:00+00:00,6,60752.96,0.0,PACKED,2026-01-12 14:54:00+00:00,bad_status;
O0029310,C01382,P0291,2025-06-09 11:32:00+00:00,3,25096.1,0.15,PAID,2025-06-10 14:32:00+00:00,bad_status;
O0029311,C00288,P0425,2025-07-26 01:17:00+00:00,5,33457.03,0.0,PAID,2025-07-27 13:17:00+00:00,bad_status;
O0029313,C00429,P0079,2026-06-26 00:23:00+00:00,8,24296.45,0.0,PAID,2026-06-27 04:23:00+00:00,bad_status;
O0029314,C00113,P0079,2025-06-22 10:24:00+00:00,6,24296.45,0.0,PAID,2025-06-25 00:24:00+00:00,bad_status;
O0029319,C00959,P0445,2025-05-25 08:45:00+00:00,2,39763.84,0.15,PACKED,2025-05-27 15:45:00+00:00,bad_status;
O0029321,C00399,P0566,2025-05-05 16:22:00+00:00,1,84025.91,0.15,PACKED,2025-05-06 07:22:00+00:00,bad_status;
O0029323,C00811,P0267,2025-02-28 12:50:00+00:00,8,39303.96,0.0,PACKED,2025-03-03 11:50:00+00:00,bad_status;
O0029324,C01129,P0572,2026-09-12 21:04:00+00:00,7,64547.3,0.15,PAID,2026-09-14 09:04:00+00:00,bad_status;
O0029325,C00539,P0552,2026-08-05 23:01:00+00:00,6,75126.27,0.15,PAID,2026-08-08 00:01:00+00:00,bad_status;
O0029327,C00103,P0480,2025-03-02 21:53:00+00:00,6,1541.62,0.05,PAID,2025-03-04 13:53:00+00:00,bad_status;
O0029331,C02212,P0559,2025-03-22 16:28:00+00:00,5,89584.77,0.0,PACKED,2025-03-23 08:28:00+00:00,bad_status;
O0029338,C01216,P0105,2025-01-03 00:51:00+00:00,3,56448.99,0.0,PAID,2025-01-05 17:51:00+00:00,bad_status;
O0029339,C00095,P0229,2025-02-02 17:45:00+00:00,6,49361.2,0.05,PAID,2025-02-05 01:45:00+00:00,bad_status;
O0029342,C01285,P0422,2026-05-21 15:50:00+00:00,1,39917.69,0.05,PACKED,2026-05-21 18:50:00+00:00,bad_status;
O0029344,C00723,P0143,2026-01-14 23:57:00+00:00,3,86109.23,0.0,PACKED,2026-01-16 22:57:00+00:00,bad_status;
O0029345,C00511,P0017,2025-07-04 15:55:00+00:00,7,29339.36,0.05,PACKED,2025-07-07 02:55:00+00:00,bad_status;
O0029347,C01234,P0134,2026-02-06 06:52:00+00:00,5,86753.32,0.0,PACKED,2026-02-08 14:52:00+00:00,bad_status;
O0029348,C00614,P0527,2026-06-21 14:38:00+00:00,2,17959.87,0.0,PAID,2026-06-22 09:38:00+00:00,bad_status;
O0029352,C01669,P0008,2025-05-18 05:03:00+00:00,7,51014.7,0.0,PAID,2025-05-21 05:03:00+00:00,bad_status;
O0029353,C02386,P0211,2025-06-09 17:01:00+00:00,3,43309.6,0.0,PAID,2025-06-12 04:01:00+00:00,bad_status;
O0029355,C02595,P0230,2026-05-29 23:13:00+00:00,2,69244.0,0.0,PAID,2026-06-01 03:13:00+00:00,bad_status;
O0029356,C00272,P0489,2026-08-10 03:23:00+00:00,2,60995.07,0.1,PACKED,2026-08-11 23:23:00+00:00,bad_status;
O0029361,C00577,P0519,2026-03-06 02:16:00+00:00,8,1391.51,0.05,PAID,2026-03-08 03:16:00+00:00,bad_status;
O0029362,C02345,P0385,2026-02-28 05:53:00+00:00,4,64019.67,0.0,PACKED,2026-03-03 00:53:00+00:00,bad_status;
O0029367,C00334,P0579,2026-02-16 19:00:00+00:00,8,72156.07,0.15,PACKED,2026-02-17 07:00:00+00:00,bad_status;
O0029369,C02510,P0483,2025-05-27 13:12:00+00:00,4,24525.38,0.05,PAID,2025-05-28 17:12:00+00:00,bad_status;
O0029371,C00722,P0566,2025-12-13 05:56:00+00:00,8,84025.91,0.0,PAID,2025-12-15 09:56:00+00:00,bad_status;
O0029372,C02660,P0347,2026-04-13 06:52:00+00:00,3,79622.52,0.1,PACKED,2026-04-15 06:52:00+00:00,bad_status;
O0029376,C01636,P0103,2025-12-26 00:08:00+00:00,1,48463.05,0.0,PAID,2025-12-28 00:08:00+00:00,bad_status;
O0029379,C01572,P0337,2026-04-10 21:47:00+00:00,8,12055.69,0.0,PACKED,2026-04-13 08:47:00+00:00,bad_status;
O0029380,C02252,P0050,2025-04-05 06:21:00+00:00,1,705.45,0.15,PAID,2025-04-06 19:21:00+00:00,bad_status;
O0029381,C02680,P0447,2025-05-29 00:55:00+00:00,3,84776.42,0.1,PACKED,2025-05-30 20:55:00+00:00,bad_status;
O0029387,C02403,P0276,2026-05-02 15:44:00+00:00,4,53858.21,0.05,PAID,2026-05-04 23:44:00+00:00,bad_status;
O0029393,C01271,P0291,2026-07-21 22:54:00+00:00,4,25096.1,0.15,PACKED,2026-07-23 02:54:00+00:00,bad_status;
O0029395,C00431,P0571,2025-05-30 01:19:00+00:00,7,43789.31,0.0,PAID,2025-05-30 03:19:00+00:00,bad_status;
O0029398,C01211,P0573,2025-10-04 08:45:00+00:00,7,77140.47,0.0,PACKED,2025-10-05 17:45:00+00:00,bad_status;
O0029401,C00743,P0360,2025-04-17 09:17:00+00:00,3,89523.6,0.1,PAID,2025-04-19 01:17:00+00:00,bad_status;
O0029403,C00150,P0543,2026-01-25 13:47:00+00:00,2,54041.44,0.15,PAID,2026-01-26 15:47:00+00:00,bad_status;
O0029406,C02990,P0028,2026-05-31 01:38:00+00:00,2,87271.33,0.1,PACKED,2026-06-01 09:38:00+00:00,bad_status;
O0029412,C01731,P0486,2025-03-10 17:39:00+00:00,2,31187.76,0.0,PAID,2025-03-13 11:39:00+00:00,bad_status;
O0029414,C02928,P0288,2025-06-02 19:11:00+00:00,2,58232.16,0.05,PAID,2025-06-04 14:11:00+00:00,bad_status;
O0029415,C00126,P0597,2025-10-12 10:25:00+00:00,2,82104.05,0.0,PACKED,2025-10-13 02:25:00+00:00,bad_status;
O0029420,C01760,P0212,2025-01-22 23:46:00+00:00,8,25422.78,0.1,PACKED,2025-01-24 08:46:00+00:00,bad_status;
O0029421,C02709,P0239,2025-09-19 07:46:00+00:00,6,67525.62,0.0,PACKED,2025-09-21 03:46:00+00:00,bad_status;
O0029422,C01005,P0503,2025-02-26 02:56:00+00:00,5,75773.98,0.05,PACKED,2025-02-26 23:56:00+00:00,bad_status;
O0029426,C00864,P0337,2025-10-19 09:14:00+00:00,4,12055.69,0.0,PACKED,2025-10-19 22:14:00+00:00,bad_status;
O0029438,C00970,P0370,2026-03-30 19:29:00+00:00,5,13599.21,0.0,PACKED,2026-03-31 17:29:00+00:00,bad_status;
O0029439,C00079,P0016,2025-04-15 07:26:00+00:00,6,24970.01,0.05,PACKED,2025-04-18 07:26:00+00:00,bad_status;
O0029444,C01327,P0443,2026-04-02 18:25:00+00:00,4,82138.91,0.0,PAID,2026-04-03 14:25:00+00:00,bad_status;
O0029445,C01266,P0485,2026-01-07 15:55:00+00:00,1,75627.95,0.05,PACKED,2026-01-07 18:55:00+00:00,bad_status;
O0029449,C00315,P0458,2026-07-12 21:24:00+00:00,3,16343.63,0.0,PACKED,2026-07-14 19:24:00+00:00,bad_status;
O0029453,C02697,P0566,2026-09-08 20:47:00+00:00,2,84025.91,0.15,PAID,2026-09-10 17:47:00+00:00,bad_status;
O0029457,C02035,P0194,2026-01-31 21:47:00+00:00,8,46283.12,0.15,PAID,2026-02-02 08:47:00+00:00,bad_status;
O0029459,C02023,P0157,2026-08-23 15:07:00+00:00,5,73966.49,0.15,PAID,2026-08-25 20:07:00+00:00,bad_status;
O0029461,C01308,P0498,2025-06-19 12:30:00+00:00,5,54969.78,0.0,PAID,2025-06-20 21:30:00+00:00,bad_status;
O0029463,C01243,P0269,2026-06-10 00:54:00+00:00,8,17075.89,0.0,PAID,2026-06-10 00:54:00+00:00,bad_status;
O0029469,C02202,P0380,2025-12-12 18:57:00+00:00,7,40150.81,0.0,PAID,2025-12-14 21:57:00+00:00,bad_status;
O0029470,C01597,P0108,2025-10-18 19:59:00+00:00,3,71865.45,0.15,PAID,2025-10-20 21:59:00+00:00,bad_status;
O0029471,C00842,P0366,2026-03-16 06:14:00+00:00,7,34213.13,0.0,PAID,2026-03-18 12:14:00+00:00,bad_status;
O0029473,C02567,P0219,2026-06-26 05:10:00+00:00,1,17529.68,0.0,PAID,2026-06-29 04:10:00+00:00,bad_status;
O0029476,C02553,P0014,2025-05-02 16:39:00+00:00,7,77030.15,0.15,PACKED,2025-05-05 16:39:00+00:00,bad_status;
O0029482,C00020,P0521,2025-01-31 00:27:00+00:00,4,17219.94,0.0,PAID,2025-02-02 18:27:00+00:00,bad_status;
O0029484,C00172,P0248,2025-12-18 02:44:00+00:00,4,79150.87,0.0,PAID,2025-12-20 05:44:00+00:00,bad_status;
O0029485,C00317,P0492,2025-05-19 07:33:00+00:00,7,24199.17,0.1,PACKED,2025-05-20 13:33:00+00:00,bad_status;
O0029489,C00790,P0549,2025-09-07 20:06:00+00:00,6,15850.97,0.15,PACKED,2025-09-08 09:06:00+00:00,bad_status;
O0029492,C01352,P0309,2026-09-03 22:49:00+00:00,8,42656.23,0.1,PAID,2026-09-05 12:49:00+00:00,bad_status;
O0029497,C02561,P0289,2026-04-13 13:09:00+00:00,3,29937.24,0.15,PACKED,2026-04-15 22:09:00+00:00,bad_status;
O0029498,C00088,P0569,2025-01-30 05:36:00+00:00,4,86391.06,0.05,PACKED,2025-02-01 16:36:00+00:00,bad_status;
O0029500,C02068,P0276,2025-04-06 15:43:00+00:00,3,53858.21,0.0,PAID,2025-04-07 07:43:00+00:00,bad_status;
O0029501,C00836,P0229,2025-04-10 02:40:00+00:00,4,49361.2,0.05,PACKED,2025-04-10 06:40:00+00:00,bad_status;
O0029509,C01346,P0044,2025-05-10 07:51:00+00:00,5,17651.95,0.05,PAID,2025-05-12 22:51:00+00:00,bad_status;
O0029510,C00658,P0397,2025-09-09 17:34:00+00:00,3,49652.25,0.1,PAID,2025-09-09 20:34:00+00:00,bad_status;
O0029512,C00095,P0210,2025-05-13 13:20:00+00:00,2,78231.4,0.1,PAID,2025-05-16 09:20:00+00:00,bad_status;
O0029513,C02365,P0536,2025-07-15 18:09:00+00:00,5,24732.77,0.0,PACKED,2025-07-17 11:09:00+00:00,bad_status;
O0029516,C02518,P0280,2026-08-10 14:10:00+00:00,3,15221.58,0.05,PACKED,2026-08-12 19:10:00+00:00,bad_status;
O0029517,C00064,P0599,2025-11-13 02:54:00+00:00,4,34008.44,0.1,PACKED,2025-11-14 05:54:00+00:00,bad_status;
O0029520,C02924,P0157,2025-08-28 09:41:00+00:00,5,73966.49,0.0,PAID,2025-08-30 04:41:00+00:00,bad_status;
O0029521,C01050,P0221,2026-04-08 22:10:00+00:00,4,16930.57,0.0,PACKED,2026-04-10 10:10:00+00:00,bad_status;
O0029522,C02741,P0458,2025-08-11 13:18:00+00:00,2,16343.63,0.0,PACKED,2025-08-13 06:18:00+00:00,bad_status;
O0029523,C01954,P0206,2026-08-31 04:06:00+00:00,5,38120.18,0.0,PACKED,2026-09-01 17:06:00+00:00,bad_status;
O0029528,C02224,P0101,2025-07-30 18:56:00+00:00,1,14612.66,0.05,PAID,2025-07-31 00:56:00+00:00,bad_status;
O0029536,C00903,P0099,2026-04-08 22:37:00+00:00,8,19031.02,0.15,PAID,2026-04-09 14:37:00+00:00,bad_status;
O0029537,C01090,P0392,2025-04-27 02:02:00+00:00,5,79971.45,0.15,PAID,2025-04-27 07:02:00+00:00,bad_status;
O0029542,C02607,P0320,2025-10-26 22:23:00+00:00,5,44220.92,0.0,PACKED,2025-10-28 05:23:00+00:00,bad_status;
O0029544,C00565,P0369,2026-01-18 01:41:00+00:00,7,15848.66,0.0,PAID,2026-01-19 16:41:00+00:00,bad_status;
O0029546,C01565,P0524,2025-11-16 09:29:00+00:00,2,71131.29,0.1,PAID,2025-11-16 19:29:00+00:00,bad_status;
O0029551,C02730,P0169,2025-03-25 11:31:00+00:00,3,17712.31,0.1,PAID,2025-03-25 20:31:00+00:00,bad_status;
O0029553,C01792,P0598,2026-04-27 11:01:00+00:00,1,23002.59,0.1,PAID,2026-04-28 04:01:00+00:00,bad_status;
O0029554,C02457,P0131,2026-06-25 10:53:00+00:00,4,55521.08,0.0,PACKED,2026-06-28 03:53:00+00:00,bad_status;
O0029555,C01346,P0262,2026-01-18 01:52:00+00:00,4,43872.24,0.0,PACKED,2026-01-19 16:52:00+00:00,bad_status;
O0029558,C00537,P0511,2025-12-09 20:19:00+00:00,3,26439.68,0.0,PAID,2025-12-11 02:19:00+00:00,bad_status;
O0029565,C00434,P0075,2025-01-07 20:52:00+00:00,2,29500.22,0.0,PACKED,2025-01-10 20:52:00+00:00,bad_status;
O0029571,C01920,P0465,2025-10-18 18:35:00+00:00,3,77428.74,0.1,PAID,2025-10-19 23:35:00+00:00,bad_status;
O0029578,C00792,P0168,2025-09-19 12:03:00+00:00,3,10039.87,0.05,PACKED,2025-09-22 08:03:00+00:00,bad_status;
O0029580,C01723,P0245,2025-11-08 00:23:00+00:00,6,34088.86,0.1,PACKED,2025-11-09 04:23:00+00:00,bad_status;
O0029585,C02233,P0517,2025-12-18 03:56:00+00:00,4,25482.11,0.0,PACKED,2025-12-18 04:56:00+00:00,bad_status;
O0029587,C02528,P0256,2025-08-18 11:17:00+00:00,1,68958.33,0.05,PACKED,2025-08-20 09:17:00+00:00,bad_status;
O0029592,C02950,P0154,2025-03-31 13:31:00+00:00,5,77548.97,0.1,PACKED,2025-03-31 15:31:00+00:00,bad_status;
O0029593,C01105,P0351,2026-08-23 12:17:00+00:00,7,55125.73,0.0,PACKED,2026-08-24 00:17:00+00:00,bad_status;
O0029596,C02240,P0308,2026-06-29 06:21:00+00:00,7,11197.74,0.05,PACKED,2026-06-29 08:21:00+00:00,bad_status;
O0029601,C01347,P0298,2025-04-27 13:35:00+00:00,4,59536.23,0.0,PACKED,2025-04-30 09:35:00+00:00,bad_status;
O0029603,C00278,P0430,2026-02-03 19:20:00+00:00,3,38494.55,0.15,PACKED,2026-02-05 16:20:00+00:00,bad_status;
O0029607,C00169,P0105,2025-09-09 19:51:00+00:00,1,56448.99,0.0,PAID,2025-09-10 22:51:00+00:00,bad_status;
O0029611,C00455,P0567,2026-08-29 00:05:00+00:00,7,59224.87,0.15,PACKED,2026-08-29 03:05:00+00:00,bad_status;
O0029614,C01940,P0490,2025-05-28 23:49:00+00:00,7,313.35,0.0,PACKED,2025-05-29 06:49:00+00:00,bad_status;
O0029618,C02851,P0225,2026-02-07 20:05:00+00:00,7,43720.81,0.0,PACKED,2026-02-09 06:05:00+00:00,bad_status;
O0029619,C02713,P0179,2026-04-02 01:08:00+00:00,2,49133.18,0.0,PACKED,2026-04-03 23:08:00+00:00,bad_status;
O0029626,C02705,P0272,2025-03-09 21:57:00+00:00,8,45374.87,0.05,PACKED,2025-03-09 23:57:00+00:00,bad_status;
O0029631,C00544,P0003,2025-02-09 04:59:00+00:00,3,19688.11,0.1,PACKED,2025-02-11 02:59:00+00:00,bad_status;
O0029640,C00612,P0334,2025-02-21 08:37:00+00:00,3,86548.85,0.0,PAID,2025-02-22 20:37:00+00:00,bad_status;
O0029641,C00784,P0456,2025-11-30 17:38:00+00:00,3,74562.87,0.0,PACKED,2025-12-01 11:38:00+00:00,bad_status;
O0029644,C01864,P0208,2025-12-14 17:50:00+00:00,1,24331.11,0.0,PAID,2025-12-15 04:50:00+00:00,bad_status;
O0029646,C00412,P0574,2025-09-22 03:29:00+00:00,4,11045.09,0.1,PAID,2025-09-22 17:29:00+00:00,bad_status;
O0029649,C02582,P0280,2025-01-15 19:36:00+00:00,5,15221.58,0.0,PACKED,2025-01-16 17:36:00+00:00,bad_status;
O0029657,C00807,P0239,2025-06-18 00:06:00+00:00,7,67525.62,0.0,PAID,2025-06-20 15:06:00+00:00,bad_status;
O0029658,C02437,P0135,2026-07-30 16:34:00+00:00,5,37913.64,0.0,PACKED,2026-08-01 01:34:00+00:00,bad_status;
O0029659,C01567,P0074,2025-09-04 16:03:00+00:00,2,85832.02,0.1,PAID,2025-09-05 06:03:00+00:00,bad_status;
O0029662,C00772,P0148,2025-08-05 05:29:00+00:00,6,39138.89,0.0,PAID,2025-08-07 17:29:00+00:00,bad_status;
O0029663,C01715,P0394,2025-01-01 04:16:00+00:00,6,5199.2,0.0,PAID,2025-01-01 11:16:00+00:00,bad_status;
O0029665,C01148,P0149,2025-01-23 04:25:00+00:00,1,36553.76,0.1,PAID,2025-01-23 14:25:00+00:00,bad_status;
O0029668,C01066,P0086,2026-02-02 13:15:00+00:00,8,32149.94,0.0,PACKED,2026-02-05 02:15:00+00:00,bad_status;
O0029672,C02812,P0012,2025-01-23 19:27:00+00:00,7,25964.8,0.05,PAID,2025-01-24 22:27:00+00:00,bad_status;
O0029679,C02565,P0140,2025-04-14 20:53:00+00:00,4,86122.85,0.0,PAID,2025-04-16 02:53:00+00:00,bad_status;
O0029680,C00880,P0272,2025-03-22 17:42:00+00:00,6,45374.87,0.05,PACKED,2025-03-25 06:42:00+00:00,bad_status;
O0029681,C01577,P0452,2025-12-12 00:06:00+00:00,1,1749.79,0.0,PACKED,2025-12-14 05:06:00+00:00,bad_status;
O0029685,C00458,P0465,2025-03-26 13:55:00+00:00,8,77428.74,0.15,PACKED,2025-03-28 15:55:00+00:00,bad_status;
O0029686,C02804,P0378,2026-03-30 11:45:00+00:00,8,65788.09,0.1,PAID,2026-03-30 21:45:00+00:00,bad_status;
O0029688,C00588,P0570,2026-05-18 23:26:00+00:00,7,10644.84,0.15,PACKED,2026-05-21 04:26:00+00:00,bad_status;
O0029689,C02202,P0144,2026-05-25 14:40:00+00:00,8,24373.2,0.05,PACKED,2026-05-27 14:40:00+00:00,bad_status;
O0029692,C01246,P0510,2026-04-10 15:41:00+00:00,4,46042.76,0.1,PAID,2026-04-11 18:41:00+00:00,bad_status;
O0029697,C01181,P0227,2026-01-06 08:22:00+00:00,4,50931.98,0.0,PAID,2026-01-08 22:22:00+00:00,bad_status;
O0029704,C01653,P0254,2025-02-25 12:25:00+00:00,2,9804.26,0.0,PACKED,2025-02-26 15:25:00+00:00,bad_status;
O0029705,C01508,P0335,2025-05-12 18:49:00+00:00,6,70362.27,0.0,PAID,2025-05-13 10:49:00+00:00,bad_status;
O0029706,C00614,P0382,2025-05-06 00:33:00+00:00,4,61369.12,0.0,PACKED,2025-05-07 14:33:00+00:00,bad_status;
O0029707,C02641,P0424,2025-09-05 02:43:00+00:00,8,44079.52,0.0,PAID,2025-09-07 22:43:00+00:00,bad_status;
O0029713,C02032,P0178,2025-11-10 05:42:00+00:00,8,44316.49,0.05,PAID,2025-11-11 09:42:00+00:00,bad_status;
O0029715,C00540,P0281,2025-03-09 01:47:00+00:00,3,42391.82,0.15,PACKED,2025-03-10 15:47:00+00:00,bad_status;
O0029719,C02224,P0064,2025-08-12 13:44:00+00:00,2,47232.89,0.0,PAID,2025-08-12 17:44:00+00:00,bad_status;
O0029724,C02272,P0094,2026-08-10 09:06:00+00:00,2,43056.98,0.1,PAID,2026-08-11 05:06:00+00:00,bad_status;
O0029725,C02176,P0275,2026-06-04 21:50:00+00:00,5,58180.64,0.05,PAID,2026-06-05 02:50:00+00:00,bad_status;
O0029727,C00199,P0128,2026-08-26 05:23:00+00:00,1,86186.13,0.0,PAID,2026-08-28 19:23:00+00:00,bad_status;
O0029728,C01909,P0150,2026-09-01 19:33:00+00:00,7,30072.55,0.0,PACKED,2026-09-04 08:33:00+00:00,bad_status;
O0029731,C01364,P0024,2025-02-13 16:35:00+00:00,5,72681.87,0.15,PAID,2025-02-15 03:35:00+00:00,bad_status;
O0029732,C00178,P0226,2026-09-12 19:35:00+00:00,2,89537.04,0.15,PAID,2026-09-14 01:35:00+00:00,bad_status;
O0029733,C02328,P0303,2026-01-13 03:51:00+00:00,5,62217.86,0.05,PAID,2026-01-15 13:51:00+00:00,bad_status;
O0029736,C01455,P0596,2026-06-10 21:56:00+00:00,2,51767.48,0.0,PAID,2026-06-11 17:56:00+00:00,bad_status;
O0029740,C02989,P0530,2025-10-16 19:49:00+00:00,2,53140.34,0.0,PACKED,2025-10-17 13:49:00+00:00,bad_status;
O0029741,C02388,P0075,2025-06-19 05:55:00+00:00,5,29500.22,0.0,PAID,2025-06-19 14:55:00+00:00,bad_status;
O0029745,C01505,P0120,2026-06-01 17:04:00+00:00,7,12754.97,0.1,PAID,2026-06-04 09:04:00+00:00,bad_status;
O0029750,C02582,P0236,2026-05-29 14:03:00+00:00,4,15010.49,0.0,PACKED,2026-06-01 11:03:00+00:00,bad_status;
O0029751,C01740,P0087,2025-06-16 04:40:00+00:00,6,29643.14,0.0,PACKED,2025-06-18 13:40:00+00:00,bad_status;
O0029753,C01069,P0579,2026-05-03 16:00:00+00:00,7,72156.07,0.15,PAID,2026-05-06 12:00:00+00:00,bad_status;
O0029755,C00865,P0323,2026-04-30 11:46:00+00:00,2,10488.44,0.0,PAID,2026-05-03 05:46:00+00:00,bad_status;
O0029756,C00578,P0188,2026-03-19 09:39:00+00:00,5,8296.15,0.0,PACKED,2026-03-21 22:39:00+00:00,bad_status;
O0029759,C00707,P0491,2025-12-14 05:15:00+00:00,4,65212.83,0.15,PAID,2025-12-16 03:15:00+00:00,bad_status;
O0029762,C00285,P0083,2026-07-01 02:19:00+00:00,3,68634.85,0.0,PAID,2026-07-03 15:19:00+00:00,bad_status;
O0029764,C02759,P0487,2025-01-20 19:39:00+00:00,3,6517.4,0.0,PAID,2025-01-22 12:39:00+00:00,bad_status;
O0029765,C01305,P0342,2025-07-19 20:58:00+00:00,5,72604.07,0.05,PAID,2025-07-21 19:58:00+00:00,bad_status;
O0029767,C00569,P0541,2026-03-18 19:37:00+00:00,7,71856.99,0.15,PAID,2026-03-18 22:37:00+00:00,bad_status;
O0029771,C00513,P0142,2025-11-02 14:52:00+00:00,6,4181.74,0.0,PAID,2025-11-02 16:52:00+00:00,bad_status;
O0029777,C02348,P0515,2026-05-25 12:50:00+00:00,6,27518.63,0.15,PAID,2026-05-27 03:50:00+00:00,bad_status;
O0029780,C02878,P0184,2025-04-23 07:04:00+00:00,1,70782.8,0.15,PAID,2025-04-25 16:04:00+00:00,bad_status;
O0029781,C01560,P0089,2026-07-31 11:09:00+00:00,1,5318.79,0.15,PAID,2026-08-01 04:09:00+00:00,bad_status;
O0029784,C01960,P0434,2025-04-13 17:01:00+00:00,5,59117.45,0.1,PAID,2025-04-14 06:01:00+00:00,bad_status;
O0029790,C02296,P0412,2025-11-09 18:29:00+00:00,7,10515.9,0.15,PACKED,2025-11-10 00:29:00+00:00,bad_status;
O0029791,C02457,P0031,2026-07-12 01:29:00+00:00,8,5365.12,0.1,PAID,2026-07-12 22:29:00+00:00,bad_status;
O0029792,C01510,P0504,2025-07-27 17:04:00+00:00,3,34959.35,0.05,PACKED,2025-07-29 18:04:00+00:00,bad_status;
O0029793,C02571,P0233,2025-12-20 11:43:00+00:00,8,85736.43,0.1,PAID,2025-12-23 05:43:00+00:00,bad_status;
O0029794,C02661,P0497,2025-12-18 09:46:00+00:00,2,22584.98,0.0,PACKED,2025-12-19 16:46:00+00:00,bad_status;
O0029795,C02680,P0342,2026-05-10 10:54:00+00:00,2,72604.07,0.05,PAID,2026-05-12 23:54:00+00:00,bad_status;
O0029807,C02990,P0070,2025-03-21 08:45:00+00:00,2,74756.7,0.1,PACKED,2025-03-22 13:45:00+00:00,bad_status;
O0029808,C02254,P0363,2026-03-02 15:32:00+00:00,4,2522.92,0.0,PAID,2026-03-05 14:32:00+00:00,bad_status;
O0029815,C01741,P0167,2025-05-21 03:17:00+00:00,3,6766.34,0.0,PAID,2025-05-23 12:17:00+00:00,bad_status;
O0029818,C02202,P0557,2026-09-02 17:29:00+00:00,3,59971.17,0.0,PACKED,2026-09-02 23:29:00+00:00,bad_status;
O0029821,C02289,P0430,2025-05-18 16:18:00+00:00,2,38494.55,0.0,PAID,2025-05-21 10:18:00+00:00,bad_status;
O0029823,C02535,P0584,2025-10-25 01:08:00+00:00,6,261.24,0.15,PACKED,2025-10-26 09:08:00+00:00,bad_status;
O0029825,C00528,P0481,2026-06-06 02:08:00+00:00,7,68492.54,0.1,PAID,2026-06-07 07:08:00+00:00,bad_status;
O0029830,C00478,P0457,2025-04-05 04:23:00+00:00,8,43161.69,0.15,PAID,2025-04-07 11:23:00+00:00,bad_status;
O0029832,C02668,P0269,2025-05-12 03:55:00+00:00,3,17075.89,0.05,PACKED,2025-05-13 03:55:00+00:00,bad_status;
O0029835,C02650,P0461,2026-01-07 09:51:00+00:00,5,50218.41,0.0,PAID,2026-01-09 16:51:00+00:00,bad_status;
O0029837,C01812,P0218,2026-07-11 14:01:00+00:00,2,46687.34,0.15,PAID,2026-07-12 03:01:00+00:00,bad_status;
O0029838,C02828,P0059,2025-03-15 08:29:00+00:00,1,61238.3,0.0,PAID,2025-03-17 20:29:00+00:00,bad_status;
O0029839,C02332,P0589,2025-08-04 09:46:00+00:00,8,60875.53,0.15,PAID,2025-08-07 05:46:00+00:00,bad_status;
O0029845,C02872,P0253,2025-09-03 08:56:00+00:00,7,9223.53,0.05,PACKED,2025-09-03 15:56:00+00:00,bad_status;
O0029851,C01210,P0246,2025-08-25 13:54:00+00:00,8,28416.14,0.0,PAID,2025-08-28 00:54:00+00:00,bad_status;
O0029852,C02641,P0002,2026-06-23 02:41:00+00:00,5,8920.46,0.05,PAID,2026-06-23 08:41:00+00:00,bad_status;
O0029854,C00302,P0280,2025-06-10 16:32:00+00:00,4,15221.58,0.0,PACKED,2025-06-13 05:32:00+00:00,bad_status;
O0029861,C01667,P0156,2026-05-25 12:30:00+00:00,7,77342.38,0.0,PACKED,2026-05-25 23:30:00+00:00,bad_status;
O0029863,C00624,P0015,2025-01-04 02:47:00+00:00,2,89692.72,0.1,PACKED,2025-01-05 08:47:00+00:00,bad_status;
O0029865,C02163,P0194,2026-03-22 00:11:00+00:00,1,46283.12,0.15,PACKED,2026-03-24 23:11:00+00:00,bad_status;
O0029866,C01476,P0220,2025-12-02 07:51:00+00:00,5,33400.04,0.1,PACKED,2025-12-02 13:51:00+00:00,bad_status;
